numUniqueEditors,numEdits,connectivity,numAnonEdits,numRegisteredEdits,numExternalLinks,numReverts,numBrokenLinks,numInnerLinks,articleLength,flesch,kincaid,infoNoise,diversity,numImages,adminShare,age,medianRevertTime,id,lang,name,authority,completeness,complexity,informativeness,consistency,volatility,currency,informativeness2,infoNoise2,,
22,166,7583,2,164,152,1,495,777,9337,-1,-1,0.847488487,0.13253012,12,0,2084,147,242285,ar,ميثيل فينيدات          ,843.1,2376.2,-1,4.02897501971041,1042,147,19,4.02897501971041,0.847488486665953,,
14,42,7948,0,42,31,3,163,361,642,-1,-1,0.838006231,0.333333333,12,0,3123,53,249327,ar,ميدازولام           ,816.4,338,-1,3.90280373831776,1561.5,53,126,3.90280373831776,0.838006230529595,,
9,23,1162,1,22,9,1,0,19,1502,-1,-1,0.844873502,0.391304348,8,0,986,1,265383,ar,ميديكير (الولايات المتحدة)         ,126.8,308,-1,2.67214149250275,493,1,52,2.67214149250275,0.844873501997337,,
13,113,1223,2,111,249,3,33,255,20616,-1,-1,0.852590221,0.115044248,13,0,1599,52,249328,ar,ميرتازابين           ,208.8,4238.4,-1,4.34252758403989,799.5,52,33,4.34252758403989,0.852590221187427,,
38,73,11134,7,66,23,3,0,18,3669,-1,-1,0.855273917,0.520547945,6,0.027397260273973,3321,0,270697,ar,ميسوفونيا           ,1149.1,741,-1,2.00083558283583,1660.51643835616,0,63,2.00083558283583,0.855273916598528,,
95,271,11322,34,237,5,12,6,108,10939,-1,-1,0.850077704,0.350553506,14,0.033210332103321,5319,78.5,246474,ar,ميكروب           ,1240.5,2233.4,-1,4.4997145188565,2659.51992619926,78.5,17,4.4997145188565,0.850077703629217,,
41,95,10683,10,85,79,1,72,219,18953,-1,-1,0.857489579,0.431578947,17,0.010526315789474,3934,15,255752,ar,ميلانين           ,1122.1,3907,-1,5.35554637927061,1967.00631578947,15,23,5.35554637927061,0.857489579486097,,
21,50,2167,7,43,64,1,25,149,4660,-1,-1,0.83111588,0.42,12,0,2447,3,262759,ar,مينوكسيديل           ,249.7,1001.6,-1,3.846669527897,1223.5,3,227,3.846669527897,0.831115879828326,,
38,57,10488,1,56,12,2,3,24,3506,-1,-1,0.870222476,0.666666667,2,0,4415,674,599846,fa,میاستنی گراویس          ,1076,712,-1,0.722133485453508,2207.5,674,421,0.722133485453508,0.870222475755847,,
7,11,3108,0,11,1,1,118,260,221,-1,-1,0.778280543,0.636363636,3,0,2290,34,588363,fa,میتراگینا اسپکیوسا          ,315.7,195.4,-1,0.985150143973673,1145,34,407,0.985150143973673,0.778280542986425,,
6,7,7547,0,7,30,0,301,354,358,-1,-1,0.837988827,0.857142857,4,0,1267,0,688959,ur,میتھامفیتامین           ,764,333.6,-1,1.18850758180367,633.5,0,114,1.18850758180367,0.837988826815642,,
22,39,10419,3,36,13,1,41,125,1237,-1,-1,0.853678254,0.564102564,3,0,4044,54,592841,fa,میدازولام           ,1060.9,313.8,-1,1.07374541384242,2022,54,50,1.07374541384242,0.853678253839935,,
12,31,7335,2,29,25,2,1285,2052,1445,-1,-1,0.851903114,0.387096774,4,0,1405,3,589455,fa,میرتازاپین           ,750.4,1623.8,-1,1.47888380399598,702.5,3,50,1.47888380399598,0.851903114186851,,
6,13,3105,2,11,0,2,98,167,677,-1,-1,0.838995569,0.461538462,1,0,2325,10,604000,fa,میزان تپش قلب         ,315.8,241.4,-1,0.526474264288149,1162.5,10,12,0.526474264288149,0.838995568685377,,
14,25,10430,0,25,2,3,133,239,426,-1,-1,0.816901408,0.56,6,0,3757,107,582959,fa,میزان مرگ‌ومیر          ,1053.7,234,-1,1.95414084507042,1878.5,107,690,1.95414084507042,0.816901408450704,,
125,214,12194,42,172,6,6,23,99,8460,-1,-1,0.875886525,0.58411215,4,0.018691588785047,4861,67.5,581599,fa,میکروب           ,1315.8,1740.8,-1,1.37506462517399,2430.51121495327,67.5,25,1.3751531309847,0.876034034507209,,
12,13,1804,0,13,7,2,21,45,946,-1,-1,0.83192389,0.923076923,1,0,2938,43,611406,fa,میکروسفالی           ,188.1,215.6,-1,0.245308180191901,1469,43,78,0.245308180191901,0.831923890063425,,
173,414,12244,69,345,187,15,84,314,29882,-1,-1,0.875276086,0.417874396,12,0,5547,0,586340,fa,میگرن           ,1432,6135.6,-1,3.87444101388165,2773.5,0,55,3.87444852611339,0.875288606324243,,
164,358,12155,70,288,22,9,102,244,4735,-1,-1,0.858078141,0.458100559,5,0.022346368715084,5599,88,594827,fa,میل جنسی به کودکان        ,1369.8,1085.4,-1,1.73998654970415,2799.51340782123,88,24,1.73998654970415,0.858078141499472,,
7,10,3340,0,10,12,1,127,268,903,-1,-1,0.849390919,0.7,1,0,2791,43,582960,fa,میوکاردیت           ,340.8,338.6,-1,0.389634551495017,1395.5,43,2025,0.389634551495017,0.849390919158361,,
4,12,1284,0,12,12,0,14,18,1422,-1,-1,0.807313643,0.333333333,0,0,1161,0,692608,ur,مے پرستی          ,135.2,297.2,-1,0.284388185654008,580.5,0,406,0.284388185654008,0.807313642756681,,
31,53,7549,2,51,17,3,118,272,2267,-1,-1,0.868107631,0.58490566,2,0.037735849056604,4920,255,592600,fa,نئوپلاسم           ,780.6,609.4,-1,0.769921182512006,2460.02264150943,255,77,0.770621743835835,0.869275233437083,,
41,71,10595,11,60,36,1,15,173,2414,-1,-1,0.838442419,0.577464789,11,0.042253521126761,4364,74,243926,ar,نابروكسين           ,1097.6,558,-1,3.45658657829329,2182.02535211268,74,328,3.45658657829329,0.83844241922121,,
16,34,7112,0,34,10,3,0,26,2884,-1,-1,0.876560333,0.470588235,2,0,2813,43,597980,fa,نابویایی           ,726.6,587.2,-1,0.843583258546137,1406.5,43,197,0.843583258546137,0.876560332871012,,
71,121,9910,32,89,17,7,2,95,4717,-1,-1,0.854568582,0.58677686,4,0.024793388429752,4411,53,588366,fa,ناپروکسن           ,1050.2,982.2,-1,1.36067503333292,2205.51487603306,53,200,1.36067503333292,0.854568581725673,,
38,74,12024,5,69,30,3,98,211,3158,-1,-1,0.869537682,0.513513514,1,0,4309,53,593513,fa,نارسایی قلب          ,1239.6,755.2,-1,0.513614501138251,2154.5,53,35,0.513614501138251,0.869537682077264,,
28,54,10348,1,53,8,2,70,144,3913,-1,-1,0.858165091,0.518518519,1,0,4309,7.5,582962,fa,نارسایی کلیه          ,1058.3,868.2,-1,0.503787943322827,2154.5,7.5,35,0.504335619808399,0.85907788486585,,
9,15,1289,1,14,1,3,3,21,1156,-1,-1,0.861591696,0.6,1,0,2535,67,614037,fa,نارسایی هیجانی          ,135.5,240.8,-1,0.456955017301038,1267.5,67,89,0.456955017301038,0.86159169550173,,
11,22,11049,8,14,0,3,2,2,443,-1,-1,0.799097065,0.5,0,0,3333,124,691642,ur,نارکولیپسی           ,1114.5,90.2,-1,0.179458239277652,1666.5,124,403,0.179458239277652,0.799097065462754,,
38,106,11103,3,103,18,3,23,175,8824,-1,-1,0.830802357,0.358490566,8,0.028301886792453,4211,159,241920,ar,ناسور           ,1154.5,1844,-1,2.68338707470193,2105.51698113208,159,241,2.68338707470193,0.830802357207615,,
13,26,10493,0,26,1,0,3,8,1340,-1,-1,0.807462687,0.5,1,0,3228,0,688306,ur,ناقص غذائیت          ,1059.9,272.4,-1,0.484477611940299,1614,0,371,0.484477611940299,0.807462686567164,,
62,127,11103,5,122,3,4,100,334,4196,-1,-1,0.82650143,0.488188976,17,0.007874015748032,5576,56,243927,ar,ناقل عصبي          ,1163.1,1012.8,-1,5.30298747213319,2788.00472440945,56,79,5.30298747213319,0.82650142993327,,
43,103,10331,7,96,16,1,200,440,6804,-1,-1,0.855673133,0.417475728,4,0.029126213592233,3863,0,613543,fa,ناقل عصبی          ,1076.8,1616.8,-1,1.46291844317734,1931.51747572816,0,36,1.46291844317734,0.855673133450911,,
25,49,10235,6,43,29,2,214,370,4871,-1,-1,0.865120099,0.510204082,0,0,4060,89,583281,fa,نالتروکسان           ,1049.6,1207.8,-1,0.212949610145844,2030,89,11,0.212949610145844,0.865120098542394,,
10,23,1515,0,23,37,1,46,158,3999,-1,-1,0.848212053,0.434782609,13,0,2107,159,241925,ar,نالتريكسون           ,167.8,881.4,-1,4.14805766659056,1053.5,159,24,4.14805766659056,0.848212053013253,,
13,37,1333,2,35,88,1,26,140,9351,-1,-1,0.857769223,0.351351351,9,0,2463,3,261331,ar,نالوكسون           ,165.1,1936.6,-1,3.00385072271501,1231.5,3,48,3.00385072271501,0.857769222543043,,
29,75,10155,3,72,53,1,198,382,5852,-1,-1,0.865686945,0.386666667,4,0,4069,4.5,583282,fa,نالوکسان           ,1055,1402.4,-1,1.48741216678059,2034.5,4.5,55,1.48741216678059,0.865686944634313,,
23,38,9317,8,30,15,3,118,225,2216,-1,-1,0.873646209,0.605263158,12,0,3536,16,613417,fa,ناهمرنگی عنبیه          ,951.5,580.4,-1,3.76102983089493,1768,16,50,3.76102983089493,0.873646209386282,,
11,19,8000,0,19,21,1,197,413,2800,-1,-1,0.864285714,0.578947368,1,0.052631578947369,2060,61,588365,fa,ناهنجاری‌های جنینی ناشی از الکل       ,812.1,804,-1,0.471203007518797,1030.03157894737,61,545,0.471203007518797,0.864285714285714,,
2,3,137,0,3,7,0,657,719,296,-1,-1,0.780405405,0.666666667,7,0,603,0,691897,ur,نبات خوری          ,16.4,609.6,-1,2.16824324324324,301.5,0,371,2.17204610951009,0.786743515850144,,
104,217,11131,35,182,144,8,425,998,22178,-1,-1,0.848047615,0.479262673,8,0.018433179723502,5194,42,250626,ar,نباتية           ,1233.7,5004.8,-1,2.62127096516538,2597.01105990783,42,18,2.62127096516538,0.848047614753359,,
24,55,10527,2,53,15,3,20,56,3528,-1,-1,0.842403628,0.436363636,7,0.036363636363636,4236,46,249634,ar,نخالية وردية          ,1077.2,736,-1,2.34362399505257,2118.02181818182,46,153,2.34362399505257,0.842403628117914,,
38,58,11398,4,54,13,1,6,90,3341,-1,-1,0.85064352,0.655172414,5,0,5781,129,242920,ar,نخر           ,1167.8,706.6,-1,1.61728266366667,2890.5,129,229,1.61728266366667,0.85064351990422,,
8,15,1228,0,15,0,0,95,109,1716,-1,-1,0.825757576,0.533333333,0,0.066666666666667,2118,0,690050,ur,نرگسی شخصیت کا مرض        ,128.9,424.8,-1,0.175454545454545,1059.04,0,110,0.175454545454545,0.825757575757576,,
14,83,7549,0,83,178,3,18,148,28604,-1,-1,0.85348203,0.168674699,12,0.024096385542169,2253,58,249180,ar,نزف تحت العنكبوتية         ,818.2,5787.2,-1,4.01088439901404,1126.51445783133,58,77,4.01088439901404,0.853482030485247,,
14,35,7556,1,34,81,1,18,105,7995,-1,-1,0.836647905,0.4,7,0.057142857142857,2235,24,252490,ar,نزف مخي          ,785.5,1648.2,-1,2.36198874296435,1117.53428571429,24,78,2.36198874296435,0.836647904940588,,
29,57,11189,0,57,1,0,1,17,646,-1,-1,0.80495356,0.50877193,1,0,4404,0,688307,ur,نزلہ           ,1142,136.4,-1,0.477708978328173,2202,0,342,0.477708978328173,0.804953560371517,,
15,72,7961,2,70,4,0,14,94,15875,-1,-1,0.816566929,0.208333333,3,0,2467,0,690880,ur,نسوانی ختنہ          ,821.7,3218.2,-1,1.26494015748031,1233.5,0,75,1.26494015748031,0.816566929133858,,
92,191,12171,27,164,31,2,110,278,4990,-1,-1,0.86012024,0.481675393,3,0.068062827225131,4425,210,585209,fa,نشانگان آسپرگر          ,1301.7,1153.2,-1,1.12706690868648,2212.54083769634,210,30,1.12760818292826,0.861022364217252,,
23,46,10108,8,38,11,2,5,32,1807,-1,-1,0.86607637,0.5,1,0,3548,57,607104,fa,نشانگان استیونز–جانسون          ,1032.2,376.2,-1,0.519645821804095,1774,57,325,0.519645821804095,0.866076369673492,,
11,36,8002,2,34,26,2,136,183,5442,-1,-1,0.835538405,0.305555556,3,0,2567,21,593276,fa,نشانگان اهلرز-دنلوس          ,819.2,1216,-1,1.21798970966556,1283.5,21,71,1.21798970966556,0.835538404998162,,
11,17,4408,0,17,10,2,7,31,2785,-1,-1,0.864631957,0.647058824,1,0,2099,48,614084,fa,نشانگان پرادرویلی          ,450.1,572.2,-1,0.43054388002957,1049.5,48,350,0.43054388002957,0.864631956912029,,
45,89,10503,6,83,10,2,1,26,2310,-1,-1,0.854112554,0.505617978,3,0.02247191011236,4300,106,609342,fa,نشانگان ترنر          ,1089.2,472.8,-1,1.10909674595068,2150.01348314607,106,83,1.10909674595068,0.854112554112554,,
64,174,11068,11,163,17,8,126,303,1957,-1,-1,0.814001022,0.367816092,3,0,4521,553,581175,fa,نشانگان تنفسی حاد         ,1178.7,563,-1,1.16771095801103,2260.5,553,162,1.16771095801103,0.814001021972407,,
30,65,10295,4,61,8,1,86,242,3687,-1,-1,0.867100624,0.461538462,2,0.030769230769231,4078,56,585391,fa,نشانگان توره          ,1057,868.6,-1,0.843337297364962,2039.01846153846,56,275,0.839791177414722,0.861190423896332,,
120,275,12340,37,238,13,8,47,109,10721,-1,-1,0.86680347,0.436363636,5,0.010909090909091,5273,0,595258,fa,نشانگان داون          ,1349.2,2206.6,-1,1.75826390007716,2636.50654545455,0,22,1.75826390007716,0.866803469825576,,
10,18,3220,1,17,16,3,1,32,4227,-1,-1,0.868228058,0.555555556,2,0,2098,53,620634,fa,نشانگان دی جرج         ,332.7,858.6,-1,0.787603501301159,1049,53,168,0.787603501301159,0.868228057724154,,
38,85,11941,7,78,28,1,3,35,5551,-1,-1,0.85137813,0.447058824,0,0.023529411764706,4620,7,592499,fa,نشانگان گیلن–باره          ,1233.5,1125.4,-1,0.242591583922346,2310.01411764706,7,41,0.243078378804605,0.85218945487042,,
29,70,10571,3,67,10,2,18,50,799,-1,-1,0.831038798,0.414285714,1,0,4624,154,587691,fa,نشانگان مارفان          ,1086.2,187,-1,0.550051850527445,2312,154,78,0.550051850527445,0.831038798498123,,
32,57,10415,6,51,12,3,24,66,3364,-1,-1,0.840071344,0.561403509,1,0,4308,29,593440,fa,نشانگان منییر          ,1068.9,708.8,-1,0.467200700919957,2154,29,48,0.467200700919957,0.840071343638526,,
4,16,4321,0,16,16,1,80,155,996,-1,-1,0.84939759,0.25,3,0.5,1664,39,620614,fa,نشانگان ویلیامز          ,440.9,293.2,-1,1.25963855421687,832.3,39,128,1.25963855421687,0.849397590361446,,
7,12,7561,0,12,9,0,16,29,1103,-1,-1,0.76881233,0.583333333,2,0,1160,0,695576,ur,نشہ آوری          ,762.9,238.6,-1,0.71128739800544,580,0,218,0.71128739800544,0.768812330009066,,
49,122,11295,12,110,65,1,34,111,20310,-1,-1,0.837075332,0.401639344,3,0.180327868852459,4827,12,256035,ar,نظام الزمرة الدموية الريسوسية        ,1190.4,4120,-1,1.16126159285178,2413.60819672131,12,134,1.16126159285178,0.837075332348597,,
24,38,10193,2,36,8,2,7,70,1382,-1,-1,0.832850941,0.631578947,6,0.026315789473684,4875,97,240756,ar,نظام تحديد الجنس XY        ,1037.3,307.2,-1,1.92076319597837,2437.51578947368,97,363,1.92076319597837,0.832850940665702,,
17,29,7594,3,26,5,1,13,48,5062,-1,-1,0.848873963,0.586206897,3,0,3138,29,252180,ar,نظرية جرثومية المرض         ,773.1,1036.8,-1,1.05760023978528,1569,29,343,1.05760023978528,0.848873962860529,,
13,29,3189,1,28,2,3,107,337,2611,-1,-1,0.869398698,0.448275862,5,0,2685,112,591308,fa,نظریه میکروبی بیماری‌ها         ,330.7,699.8,-1,1.75267370144878,1342.5,112,150,1.75267370144878,0.869398697816928,,
23,81,1530,2,79,34,1,6,105,38852,-1,-1,0.844512509,0.283950617,12,0.111111111111111,1790,54,244120,ar,نظم يوماوي          ,188.9,7814.8,-1,3.93633713503476,895.066666666667,54,59,3.93633713503476,0.844512509008545,,
16,39,10977,0,39,1,0,4,12,702,-1,-1,0.809116809,0.41025641,1,0,5080,0,690370,ur,نُفّاخ           ,1112.8,146.8,-1,0.539316239316239,2540,0,802,0.539316239316239,0.809116809116809,,
5,13,1264,0,13,1,0,3,6,2498,-1,-1,0.823058447,0.384615385,0,0,1063,0,688776,ur,نفسیاتی تجزیہ          ,131.5,503.2,-1,0.263065837285213,531.5,0,14,0.263065837285213,0.823058446757406,,
2,5,1236,0,5,1,0,0,4,995,-1,-1,0.829145729,0.4,1,0,398,0,688736,ur,نفسیاتی علاج          ,125.7,200.6,-1,0.55748743718593,199,0,392,0.55748743718593,0.829145728643216,,
18,58,10997,0,58,23,0,192,401,9376,-1,-1,0.84940273,0.310344828,7,0.068965517241379,2907,0,277709,ar,نقب الجمجمة          ,1125.3,2112.4,-1,2.42343474167353,1453.54137931034,0,23,2.42343474167353,0.849402730375427,,
20,41,11087,0,41,2,0,4,8,1352,-1,-1,0.806213018,0.487804878,1,0,5093,0,694029,ur,نقرس           ,1125.4,275.2,-1,0.491044883821619,2546.5,0,406,0.938155230193007,0.807494489346069,,
103,325,11213,47,278,131,5,15,228,21426,-1,-1,0.8505554,0.316923077,18,0.043076923076923,5429,77,246476,ar,نقرس           ,1271.8,4382.4,-1,5.72017939383495,2714.52584615385,77,176,5.72017939383495,0.850555399981331,,
117,192,12302,24,168,128,2,109,256,21891,-1,-1,0.865515509,0.609375,10,0.010416666666667,6042,405.5,585786,fa,نقرس           ,1339.8,4524.2,-1,3.15368430519392,3021.00625,405.5,57,3.15373837103247,0.86560561838745,,
18,44,7581,0,44,23,1,114,311,14446,-1,-1,0.859684342,0.409090909,13,0.045454545454546,2848,138,242474,ar,نقص التأكسج (طب)         ,779.8,3059.2,-1,4.17035605955722,1424.02727272727,138,51,4.17035605955722,0.85968434168628,,
56,111,11348,18,93,122,5,10,114,20012,-1,-1,0.839096542,0.504504505,6,0.027027027027027,5104,0,268659,ar,نقص الثيامين          ,1207,4052,-1,2.00075522254215,2552.01621621622,0,166,2.00075522254215,0.839096542074755,,
30,73,12014,1,72,82,3,48,304,15868,-1,-1,0.848689186,0.410958904,17,0.027397260273973,3304,68,247377,ar,نقص سكر الدم         ,1245.8,3314.4,-1,5.36263816900387,1652.01643835616,68,193,5.36263816900387,0.848689185782707,,
31,83,11702,3,80,128,0,10,93,15631,-1,-1,0.84421982,0.373493976,7,0.024096385542169,4373,0,268665,ar,نقص فيتامين بي 12        ,1227.2,3167.4,-1,2.3824355062114,2186.51445783133,0,85,2.3824355062114,0.844219819589278,,
19,77,7528,2,75,148,1,2,62,13336,-1,-1,0.835557888,0.246753247,8,0.012987012987013,1521,46,249636,ar,نقص فيتامين د         ,809.8,2692.8,-1,2.75328278500144,760.507792207792,46,13,2.75328278500144,0.835557888422315,,
114,214,11216,54,160,18,9,43,274,21591,-1,-1,0.836320689,0.53271028,10,0.023364485981309,5605,64,239982,ar,نكاف           ,1220.3,4445,-1,3.18216624528133,2802.51401869159,64,63,3.18216624528133,0.836320689176045,,
11,23,10983,0,23,15,0,35,46,969,-1,-1,0.820433437,0.47826087,6,0,3228,0,688964,ur,نکوٹین           ,1110.4,226.2,-1,2.00530354018037,1614,0,14,2.00530354018037,0.820433436532508,,
2,2,453,0,2,1,1,1,5,200,-1,-1,0.84,1,0,0,1773,28,612469,fa,نمک بودار          ,46.5,42.4,-1,-0.096,886.5,28,857,-0.096,0.84,,
13,26,10174,1,25,2,0,3,11,668,-1,-1,0.812874251,0.5,1,0,3227,0,687517,ur,نمونیا           ,1028.3,139.2,-1,0.487724550898204,1613.5,0,371,0.487724550898204,0.812874251497006,,
42,131,11882,10,121,161,1,22,215,25903,-1,-1,0.848318728,0.320610687,10,0.061068702290076,4621,172,241552,ar,نهام عصبي          ,1269.4,5275.4,-1,3.31662482432257,2310.53664122137,172,14,3.31662482432257,0.848318727560514,,
103,213,11049,43,170,1,3,102,189,9098,-1,-1,0.869311937,0.483568075,4,0.023474178403756,5115,0,586060,fa,نوار قلب          ,1194.8,1936,-1,1.43144631694321,2557.51408450704,0,12,1.43144631694321,0.869311936689382,,
45,67,12049,5,62,7,1,29,92,3628,-1,-1,0.849228225,0.671641791,6,0.029850746268657,4830,10,599561,fa,نوار مغزی          ,1236.2,774,-1,1.90655186032352,2415.01791044776,10,46,1.91327562320065,0.860434496379197,,
15,34,2699,2,32,24,3,51,245,830,-1,-1,0.842168675,0.441176471,10,0,3873,119,243681,ar,نوبة (طب)          ,288.1,284.4,-1,3.24059532246634,1936.5,119,139,3.24059532246634,0.842168674698795,,
115,511,12378,29,482,339,11,22,470,48754,-1,-1,0.841715552,0.225048924,33,0.064579256360078,5683,92,237032,ar,نوبة قلبية          ,1488.1,9947.6,-1,10.2699999767193,2841.53874755382,92,49,10.2700019246358,0.841718798071993,,
16,51,11750,1,50,23,3,49,269,7647,-1,-1,0.849483458,0.31372549,6,0.03921568627451,3983,119,243682,ar,نوبة نقص تروية عابرة        ,1198.2,1656.6,-1,2.12145478042139,1991.52352941176,119,58,2.12145478042139,0.849483457565058,,
30,65,10472,10,55,55,3,30,224,8387,-1,-1,0.842613569,0.461538462,5,0.015384615384615,3237,147,242289,ar,نوبة هلع          ,1084.7,1779,-1,1.72864506424778,1618.50923076923,147,68,1.72859663633857,0.842532855436081,,
48,213,11214,9,204,181,3,47,462,24628,-1,-1,0.858372584,0.225352113,22,0.248826291079812,4385,76,244124,ar,نورإبينفرين           ,1232.9,5129.2,-1,6.97981228282477,2192.64929577465,76,114,6.97981228282477,0.858372584050674,,
39,72,11879,9,63,15,1,765,1205,1485,-1,-1,0.851178451,0.541666667,4,0,4060,119,589466,fa,نوراپی‌نفرین           ,1221.2,1085,-1,1.38570707070707,2030,119,18,1.38570707070707,0.851178451178451,,
37,53,10277,2,51,8,1,24,54,7408,-1,-1,0.874190065,0.698113208,2,0,4631,0,592422,fa,نورالژی عصب سه‌قلو         ,1053.1,1512.8,-1,0.705646114348588,2315.5,0,157,0.705646114348588,0.874190064794816,,
